19400,11.49%,B,B4,Aug-10,600xx,IL
19425,13.49%,C,C1,Nov-11,601xx,IL
19750,11.14%,B,B1,Oct-09,604xx,IL
19900,11.83%,B,B3,Oct-09,606xx,IL
20000,16.77%,D,D2,Dec-11,622xx,IL
20000,18.25%,D,D5,Dec-11,604xx,IL
20000,18.64%,E,E1,Dec-11,606xx,IL
20000,21.28%,F,F2,Oct-11,612xx,IL
20000,16.77%,D,D2,Oct-11,604xx,IL
20000,11.71%,B,B3,Oct-11,604xx,IL
20000,19.42%,E,E3,Oct-11,604xx,IL
20000,7.90%,A,A4,Oct-11,600xx,IL
20000,8.90%,A,A5,Sep-11,600xx,IL
20000,13.49%,C,C1,Sep-11,606xx,IL
20000,13.99%,C,C3,Sep-11,606xx,IL
20000,10.59%,B,B2,Sep-11,606xx,IL
20000,11.49%,B,B4,Sep-11,615xx,IL
20000,8.49%,A,A5,Sep-11,606xx,IL
20000,10.99%,B,B3,Sep-11,601xx,IL
20000,15.99%,D,D2,Aug-11,601xx,IL
20000,16.89%,D,D4,Aug-11,605xx,IL
20000,11.99%,B,B5,Jul-11,605xx,IL
20000,7.49%,A,A4,Jul-11,606xx,IL
20000,7.49%,A,A4,Jul-11,601xx,IL
20000,11.99%,B,B5,Jun-11,606xx,IL
20000,18.39%,E,E2,Jun-11,600xx,IL
20000,11.99%,B,B5,May-11,607xx,IL
20000,13.49%,C,C2,May-11,604xx,IL
20000,14.79%,C,C4,May-11,604xx,IL
20000,10.37%,B,B3,Apr-11,606xx,IL
20000,10.00%,B,B2,Apr-11,609xx,IL
20000,10.74%,B,B4,Apr-11,601xx,IL
20000,13.80%,C,C4,Apr-11,606xx,IL
20000,20.85%,G,G3,Mar-11,606xx,IL
20000,17.51%,E,E4,Mar-11,606xx,IL
20000,17.14%,E,E3,Mar-11,622xx,IL
20000,13.06%,C,C2,Feb-11,604xx,IL
20000,15.28%,D,D3,Jan-11,624xx,IL
20000,18.25%,F,F1,Jan-11,608xx,IL
20000,6.54%,A,A4,Jan-11,606xx,IL
20000,10.36%,B,B5,Jan-11,600xx,IL
20000,6.91%,A,A5,Dec-10,617xx,IL
20000,18.54%,F,F3,Dec-10,605xx,IL
20000,6.17%,A,A3,Dec-10,605xx,IL
20000,8.88%,B,B1,Dec-10,605xx,IL
20000,8.88%,B,B1,Dec-10,605xx,IL
20000,13.23%,C,C1,Nov-10,604xx,IL
20000,9.99%,B,B4,Oct-10,605xx,IL
20000,13.61%,C,C2,Sep-10,610xx,IL
20000,11.12%,B,B3,Aug-10,601xx,IL
20000,14.72%,C,C5,Aug-10,605xx,IL
20000,7.88%,A,A5,Aug-10,617xx,IL
20000,10.38%,B,B1,Jun-10,606xx,IL
20000,11.36%,B,B5,Jan-10,604xx,IL
20000,14.26%,C,C5,Jan-10,606xx,IL
20000,11.14%,B,B1,Dec-09,600xx,IL
20000,15.31%,D,D3,Nov-09,606xx,IL
20000,12.18%,B,B4,Oct-09,604xx,IL
20000,12.53%,B,B5,Oct-09,606xx,IL
20000,17.04%,E,E3,Sep-09,600xx,IL
20000,13.92%,C,C4,Sep-09,606xx,IL
20000,11.83%,B,B3,Sep-09,606xx,IL
20000,14.74%,D,D3,May-09,604xx,IL
20000,14.74%,D,D3,Apr-09,604xx,IL
20000,12.41%,C,C3,Dec-08,604xx,IL
20000,12.41%,C,C3,Nov-08,606xx,IL
20000,16.08%,F,F2,Apr-08,604xx,IL
20000,17.56%,E,E4,Jun-10,620xx,IL
20000,14.96%,D,D2,May-10,601xx,IL
20000,13.85%,C,C4,Apr-10,622xx,IL
20000,15.70%,D,D4,Mar-10,600xx,IL
20000,13.48%,C,C3,Mar-10,606xx,IL
20000,17.04%,E,E3,Oct-09,600xx,IL
20000,20.17%,G,G2,Sep-09,606xx,IL
20000,14.74%,D,D3,May-09,604xx,IL
20500,20.90%,G,G3,Feb-10,604xx,IL
20500,14.84%,D,D1,Oct-10,622xx,IL
20700,17.43%,E,E5,Nov-10,606xx,IL
21000,11.71%,B,B3,Nov-11,604xx,IL
21000,22.74%,G,G1,Oct-11,604xx,IL
21000,15.27%,C,C4,Oct-11,606xx,IL
21000,11.49%,B,B4,Aug-11,606xx,IL
21000,14.79%,C,C4,Aug-11,604xx,IL
21000,12.62%,B,B5,Jul-11,606xx,IL
21000,11.63%,B,B3,Jun-11,606xx,IL
21000,18.79%,E,E3,Jun-11,606xx,IL
21000,12.99%,C,C1,May-11,601xx,IL
21000,12.68%,C,C1,Mar-11,618xx,IL
21000,17.51%,E,E4,Jan-11,604xx,IL
21000,13.35%,C,C4,Dec-10,604xx,IL
21000,20.40%,G,G3,Oct-10,622xx,IL
21000,10.62%,B,B3,Feb-10,606xx,IL
21000,11.48%,B,B2,Jan-10,606xx,IL
21000,13.16%,C,C3,Jul-09,601xx,IL
21000,12.84%,C,C2,Feb-09,620xx,IL
21125,13.92%,C,C4,Jan-10,610xx,IL
21250,6.91%,A,A5,Dec-10,629xx,IL
21500,10.62%,B,B3,May-10,600xx,IL
21600,11.71%,B,B3,Oct-11,626xx,IL
21650,19.03%,E,E2,Dec-11,606xx,IL
21700,11.99%,B,B5,Jun-11,606xx,IL
21825,11.36%,B,B5,May-10,609xx,IL
22000,15.96%,C,C5,Dec-11,618xx,IL
22000,14.65%,C,C3,Dec-11,606xx,IL
22000,20.62%,F,F2,Aug-11,606xx,IL
22000,14.46%,D,D2,Nov-10,629xx,IL
22000,6.54%,A,A4,Oct-10,606xx,IL
22000,17.19%,E,E3,Jun-10,604xx,IL
22000,10.25%,B,B2,Feb-10,601xx,IL
22000,14.26%,C,C5,Dec-09,606xx,IL
22000,20.86%,G,G4,Nov-09,600xx,IL
22500,13.49%,C,C2,Aug-11,606xx,IL
22750,10.99%,B,B3,Jun-11,601xx,IL
22800,12.99%,C,C1,Jul-11,609xx,IL
23000,20.30%,E,E5,Dec-11,606xx,IL
23000,12.42%,B,B4,Oct-11,620xx,IL
23000,14.96%,D,D2,Jan-10,606xx,IL
23500,14.26%,C,C5,Oct-09,600xx,IL
23600,11.49%,B,B4,Sep-11,629xx,IL
24000,19.03%,E,E2,Nov-11,601xx,IL
24000,17.58%,D,D4,Nov-11,610xx,IL
24000,20.89%,F,F1,Oct-11,606xx,IL
24000,13.49%,C,C2,Aug-11,606xx,IL
24000,11.49%,B,B4,Aug-11,604xx,IL
24000,18.39%,E,E2,Jun-11,061xx,IL
24000,6.92%,A,A3,Apr-11,606xx,IL
24000,17.88%,E,E5,Apr-11,600xx,IL
24000,19.36%,F,F4,Apr-11,604xx,IL
24000,10.37%,B,B3,Apr-11,606xx,IL
24000,9.25%,B,B2,Dec-10,605xx,IL
24000,18.17%,F,F2,Oct-10,622xx,IL
24000,16.45%,E,E1,Aug-10,612xx,IL
24000,15.21%,D,D2,Aug-10,606xx,IL
24000,13.61%,C,C2,Jul-10,606xx,IL
24000,17.56%,E,E4,Jul-10,600xx,IL
24000,10.99%,B,B4,May-10,610xx,IL
24000,14.96%,D,D2,Apr-10,616xx,IL
24000,13.85%,C,C4,Apr-10,600xx,IL
24000,10.99%,B,B4,Feb-10,606xx,IL
24000,11.83%,B,B3,Dec-09,601xx,IL
24000,11.58%,B,B3,May-09,626xx,IL
24000,15.95%,D,D4,Jul-10,601xx,IL
24000,15.65%,D,D4,Oct-09,606xx,IL
24250,12.87%,C,C1,Oct-09,606xx,IL
24250,18.30%,F,F1,Mar-10,606xx,IL
24250,18.43%,F,F2,Nov-09,601xx,IL
25000,19.03%,E,E2,Dec-11,600xx,IL
25000,16.77%,D,D2,Dec-11,606xx,IL
25000,14.27%,C,C2,Dec-11,605xx,IL
25000,11.71%,B,B3,Dec-11,604xx,IL
25000,11.71%,B,B3,Nov-11,627xx,IL
25000,11.71%,B,B3,Nov-11,604xx,IL
25000,17.58%,D,D4,Oct-11,618xx,IL
25000,21.67%,F,F3,Oct-11,604xx,IL
25000,10.99%,B,B3,Sep-11,600xx,IL
25000,18.39%,E,E2,Sep-11,604xx,IL
25000,13.49%,C,C2,Aug-11,622xx,IL
25000,12.99%,C,C1,Aug-11,603xx,IL
25000,15.99%,D,D2,Aug-11,600xx,IL
25000,11.99%,B,B5,Aug-11,604xx,IL
25000,18.79%,E,E3,Aug-11,606xx,IL
25000,15.99%,D,D2,Aug-11,606xx,IL
25000,12.99%,C,C1,Jun-11,600xx,IL
25000,10.37%,B,B3,May-11,606xx,IL
25000,13.06%,C,C2,Apr-11,600xx,IL
25000,13.80%,C,C4,Apr-11,619xx,IL
25000,18.25%,F,F1,Mar-11,606xx,IL
25000,15.65%,D,D4,Feb-11,601xx,IL
25000,15.65%,D,D4,Feb-11,604xx,IL
25000,10.74%,B,B4,Feb-11,600xx,IL
25000,16.02%,D,D5,Jan-11,606xx,IL
25000,9.99%,B,B4,Dec-10,614xx,IL
25000,20.03%,G,G2,Dec-10,600xx,IL
25000,9.99%,B,B4,Dec-10,606xx,IL
25000,16.82%,E,E2,Oct-10,606xx,IL
25000,16.32%,D,D5,Oct-10,606xx,IL
25000,15.58%,D,D3,Oct-10,612xx,IL
25000,13.23%,C,C1,Sep-10,605xx,IL
25000,15.58%,D,D3,Aug-10,606xx,IL
25000,11.86%,B,B5,Jul-10,600xx,IL
25000,13.98%,C,C3,Aug-10,606xx,IL
25000,20.16%,G,G1,Jul-10,605xx,IL
25000,15.58%,D,D3,Jul-10,606xx,IL
25000,18.67%,F,F2,Jun-10,601xx,IL
25000,13.61%,C,C2,Jun-10,609xx,IL
25000,13.98%,C,C3,Jun-10,609xx,IL
25000,13.61%,C,C2,Jun-10,606xx,IL
25000,10.25%,B,B2,Jun-10,612xx,IL
25000,12.73%,C,C1,May-10,601xx,IL
25000,12.73%,C,C1,Apr-10,601xx,IL
25000,10.62%,B,B3,Apr-10,625xx,IL
25000,14.59%,D,D1,Apr-10,601xx,IL
25000,10.99%,B,B4,Mar-10,619xx,IL
25000,10.99%,B,B4,Feb-10,605xx,IL
25000,16.07%,D,D5,Feb-10,601xx,IL
25000,10.62%,B,B3,Feb-10,606xx,IL
25000,11.83%,B,B3,Nov-09,606xx,IL
25000,12.18%,B,B4,Oct-09,606xx,IL
25000,14.11%,D,D1,Aug-09,600xx,IL
25000,15.37%,D,D5,Jul-09,605xx,IL
25000,12.53%,C,C1,Jun-09,606xx,IL
25000,14.74%,D,D3,Jun-09,606xx,IL
25000,12.84%,C,C2,Feb-09,600xx,IL
25000,15.57%,D,D5,Nov-10,605xx,IL
25000,19.04%,F,F3,Oct-10,600xx,IL
25000,17.56%,E,E4,Sep-10,605xx,IL
25000,19.47%,F,F5,Feb-10,601xx,IL
25000,19.13%,F,F4,Dec-09,604xx,IL
25000,12.87%,C,C1,Nov-09,601xx,IL
25000,17.58%,F,F2,Apr-09,600xx,IL
25450,21.67%,F,F3,Oct-11,600xx,IL
25475,16.29%,D,D1,Dec-11,606xx,IL
25900,16.77%,D,D2,Dec-11,606xx,IL
25975,17.27%,D,D3,Oct-11,613xx,IL
25975,18.39%,E,E2,Jul-11,610xx,IL
26500,16.77%,E,E2,Feb-11,600xx,IL
27300,10.65%,B,B2,Dec-11,600xx,IL
28000,7.90%,A,A4,Dec-11,600xx,IL
28000,9.91%,B,B1,Oct-11,617xx,IL
28000,12.69%,B,B5,Oct-11,604xx,IL
28000,7.90%,A,A4,Sep-11,622xx,IL
28000,10.65%,B,B2,Sep-11,606xx,IL
28000,7.49%,A,A4,Aug-11,604xx,IL
28000,10.59%,B,B2,Aug-11,605xx,IL
28000,10.74%,B,B4,Apr-11,601xx,IL
28000,14.91%,D,D2,Apr-11,622xx,IL
28000,18.99%,F,F3,Mar-11,600xx,IL
28250,16.77%,D,D2,Sep-11,605xx,IL
30000,22.06%,F,F4,Dec-11,623xx,IL
30000,20.89%,F,F1,Oct-11,600xx,IL
30000,6.62%,A,A2,Sep-11,601xx,IL
30000,11.49%,B,B4,Sep-11,606xx,IL
30000,20.25%,F,F1,Aug-11,627xx,IL
30000,11.99%,B,B5,Aug-11,606xx,IL
30000,15.23%,C,C5,Jun-11,606xx,IL
30000,19.69%,E,E5,Jun-11,604xx,IL
30000,10.37%,B,B3,Apr-11,600xx,IL
30000,14.17%,C,C5,Apr-11,601xx,IL
30000,13.43%,C,C3,Apr-11,614xx,IL
30000,15.65%,D,D4,Apr-11,606xx,IL
30000,18.25%,F,F1,Feb-11,618xx,IL
31825,12.69%,B,B5,Nov-11,606xx,IL
31825,19.29%,E,E4,Jul-11,606xx,IL
32000,11.99%,B,B5,Sep-11,606xx,IL
33000,18.64%,E,E1,Oct-11,600xx,IL
33600,14.27%,C,C2,Dec-11,616xx,IL
35000,18.64%,E,E1,Dec-11,604xx,IL
35000,8.90%,A,A5,Dec-11,606xx,IL
35000,21.28%,F,F2,Dec-11,600xx,IL
35000,14.27%,C,C2,Nov-11,613xx,IL
35000,11.71%,B,B3,Nov-11,622xx,IL
35000,11.71%,B,B3,Nov-11,618xx,IL
35000,22.74%,G,G1,Nov-11,601xx,IL
35000,11.71%,B,B3,Oct-11,628xx,IL
35000,22.35%,F,F5,Oct-11,604xx,IL
35000,11.71%,B,B3,Oct-11,604xx,IL
35000,18.25%,D,D5,Oct-11,601xx,IL
35000,10.99%,B,B3,Sep-11,606xx,IL
35000,16.49%,D,D3,Sep-11,600xx,IL
35000,11.49%,B,B4,Sep-11,601xx,IL
35000,20.25%,F,F1,Aug-11,600xx,IL
35000,13.49%,C,C2,Aug-11,600xx,IL
35000,15.23%,C,C5,Aug-11,622xx,IL
35000,13.49%,C,C2,Jul-11,606xx,IL
35000,16.89%,D,D4,Jun-11,623xx,IL
35000,15.23%,C,C5,Jun-11,605xx,IL
35000,19.69%,E,E5,May-11,601xx,IL
35000,17.14%,E,E3,Mar-11,604xx,IL
35000,14.17%,C,C5,Mar-11,604xx,IL
35000,17.88%,E,E5,Mar-11,622xx,IL
1000,9.64%,B,B4,Dec-07,474xx,IN
1000,12.49%,D,D3,Jul-07,462xx,IN
1800,14.07%,E,E3,Aug-07,479xx,IN
2000,12.80%,D,D4,Nov-07,461xx,IN
2600,14.38%,E,E4,Jul-07,479xx,IN
2975,9.96%,B,B5,Dec-07,474xx,IN
3000,11.86%,D,D1,Aug-07,479xx,IN
5100,8.38%,A,A5,Jul-07,469xx,IN
5300,8.38%,A,A5,Jul-07,461xx,IN
6250,17.54%,G,G4,Oct-07,462xx,IN
7000,14.38%,E,E4,Nov-07,473xx,IN
7200,14.38%,E,E4,Dec-07,471xx,IN
7500,11.22%,C,C4,Nov-07,460xx,IN
10000,11.22%,C,C4,Oct-07,462xx,IN
10000,10.59%,C,C2,Dec-07,479xx,IN
11300,12.17%,D,D2,Dec-07,473xx,IN
12500,10.91%,C,C3,Dec-07,470xx,IN
22550,15.96%,F,F4,Dec-07,465xx,IN
25000,9.64%,B,B4,Dec-07,474xx,IN
500,8.38%,A,A5,Sep-07,664xx,KS
950,9.76%,B,B2,Mar-08,666xx,KS
1000,10.95%,B,B1,Jul-09,661xx,KS
1200,8.00%,A,A3,Dec-08,672xx,KS
1200,9.96%,B,B5,Oct-07,662xx,KS
1200,15.68%,E,E1,Apr-09,670xx,KS
1450,10.59%,B,B2,Jul-11,660xx,KS
1500,15.96%,C,C5,Oct-11,660xx,KS
1500,14.11%,D,D1,Jul-09,674xx,KS
1600,5.42%,A,A1,Jul-11,664xx,KS
1600,13.72%,C,C5,Dec-10,674xx,KS
1750,11.11%,B,B5,Apr-11,672xx,KS
1800,9.99%,B,B1,Aug-11,674xx,KS
1800,12.41%,C,C3,Nov-08,660xx,KS
2000,11.99%,B,B5,Jun-11,660xx,KS
2000,6.54%,A,A4,Dec-10,664xx,KS
2000,6.54%,A,A4,Dec-10,672xx,KS
2000,9.32%,A,A4,Apr-09,672xx,KS
2000,15.31%,D,D3,Sep-09,674xx,KS
2100,6.62%,A,A2,Sep-11,662xx,KS
2100,11.11%,B,B5,Mar-11,667xx,KS
2400,7.74%,A,A3,Sep-09,665xx,KS
2400,13.55%,D,D4,Jul-08,672xx,KS
2500,10.28%,C,C1,Sep-07,671xx,KS
2800,13.57%,C,C3,Sep-09,666xx,KS
3000,7.90%,A,A4,Sep-11,662xx,KS
3000,6.99%,A,A3,Aug-11,664xx,KS
3000,15.23%,C,C5,Jul-11,660xx,KS
3000,9.99%,B,B1,Jun-11,660xx,KS
3000,9.63%,A,A5,May-09,672xx,KS
3000,7.68%,A,A2,Nov-08,671xx,KS
3000,7.68%,A,A2,Mar-08,660xx,KS
3000,16.00%,E,E2,Feb-09,676xx,KS
3000,9.01%,B,B2,Jun-07,665xx,KS
3050,13.87%,D,D5,Apr-08,660xx,KS
3200,11.71%,B,B3,Nov-11,672xx,KS
3250,10.99%,B,B3,Sep-11,660xx,KS
3500,14.74%,D,D3,Apr-09,670xx,KS
3600,12.69%,B,B5,Oct-11,664xx,KS
3625,6.92%,A,A3,Mar-11,660xx,KS
3850,6.17%,A,A3,Jan-11,662xx,KS
4000,6.62%,A,A2,Nov-11,662xx,KS
4000,10.59%,B,B2,Jun-11,672xx,KS
4000,14.79%,C,C4,May-11,660xx,KS
4000,10.00%,B,B2,Mar-11,662xx,KS
4000,10.74%,B,B4,Jan-11,662xx,KS
4000,9.25%,B,B2,Dec-10,661xx,KS
4000,15.57%,D,D5,Dec-10,662xx,KS
4000,16.32%,E,E3,Jun-09,660xx,KS
4000,11.58%,B,B3,May-09,662xx,KS
4000,12.84%,C,C2,Mar-09,665xx,KS
4000,12.61%,D,D1,Jul-08,662xx,KS
4025,17.49%,D,D5,May-11,678xx,KS
4150,18.39%,E,E2,Jul-11,676xx,KS
4200,5.99%,A,A2,Jun-11,665xx,KS
4250,16.08%,F,F2,Jul-08,678xx,KS
4400,17.86%,G,G5,Oct-07,662xx,KS
4500,17.49%,D,D5,Aug-11,660xx,KS
4625,12.42%,B,B4,Nov-11,660xx,KS
4750,14.46%,D,D2,Nov-10,672xx,KS
4800,13.49%,C,C2,Jul-11,660xx,KS
4800,15.99%,D,D2,May-11,666xx,KS
4800,18.21%,F,F4,Jul-09,660xx,KS
5000,7.51%,A,A3,Dec-11,660xx,KS
5000,9.91%,B,B1,Dec-11,674xx,KS
5000,7.51%,A,A3,Nov-11,660xx,KS
5000,7.90%,A,A4,Oct-11,675xx,KS
5000,10.65%,B,B2,Sep-11,678xx,KS
5000,13.49%,C,C2,Aug-11,674xx,KS
5000,9.99%,B,B1,Aug-11,662xx,KS
5000,5.42%,A,A1,Jul-11,660xx,KS
5000,7.66%,A,A5,Feb-11,671xx,KS
5000,6.17%,A,A3,Nov-10,665xx,KS
5000,12.18%,B,B4,Oct-09,672xx,KS
5000,11.58%,B,B3,Jul-09,673xx,KS
5000,9.63%,A,A5,Jun-09,660xx,KS
5000,13.22%,C,C2,Oct-09,677xx,KS
5125,10.74%,B,B4,Apr-11,669xx,KS
5200,5.42%,A,A1,Apr-11,668xx,KS
5300,15.23%,C,C5,Aug-11,676xx,KS
5400,10.59%,B,B2,Sep-11,666xx,KS
5400,7.29%,A,A4,Mar-11,660xx,KS
5400,10.71%,B,B5,Feb-08,662xx,KS
5500,14.27%,C,C2,Dec-11,665xx,KS
5500,11.03%,C,C1,Mar-08,672xx,KS
5550,10.37%,B,B3,Jan-11,665xx,KS
5600,7.90%,A,A4,Nov-11,667xx,KS
5925,11.11%,B,B5,Apr-11,672xx,KS
6000,10.65%,B,B2,Nov-11,662xx,KS
6000,6.62%,A,A2,Nov-11,662xx,KS
6000,6.62%,A,A2,Oct-11,672xx,KS
6000,13.49%,C,C1,Sep-11,670xx,KS
6000,16.89%,D,D4,Aug-11,674xx,KS
6000,10.99%,B,B3,Jul-11,672xx,KS
6000,11.49%,B,B4,May-11,675xx,KS
6000,15.23%,C,C5,May-11,660xx,KS
6000,19.74%,F,F5,Mar-11,660xx,KS
6000,14.46%,D,D2,Jan-11,662xx,KS
6000,12.98%,C,C3,Dec-10,665xx,KS
6000,6.17%,A,A3,Dec-10,666xx,KS
6000,12.61%,C,C2,Nov-10,679xx,KS
6000,10.36%,B,B5,Nov-10,661xx,KS
6000,5.79%,A,A2,Oct-10,677xx,KS
6000,15.70%,E,E5,Aug-08,662xx,KS
6250,6.17%,A,A3,Jan-11,660xx,KS
6300,5.79%,A,A2,Mar-11,662xx,KS
6500,6.92%,A,A3,Feb-11,678xx,KS
6700,6.92%,A,A3,Apr-11,662xx,KS
6800,10.37%,B,B3,Apr-11,670xx,KS
6900,16.89%,D,D4,May-11,667xx,KS
7000,9.91%,B,B1,Nov-11,660xx,KS
7000,7.49%,A,A4,Aug-11,670xx,KS
7000,11.49%,B,B4,Aug-11,660xx,KS
7000,9.63%,B,B1,Apr-11,662xx,KS
7000,11.11%,B,B5,Mar-11,676xx,KS
7100,8.32%,A,A4,May-08,672xx,KS
7200,11.71%,B,B3,Oct-11,664xx,KS
7200,11.71%,B,B3,Sep-11,660xx,KS
7200,10.95%,B,B1,Jun-09,672xx,KS
7200,18.53%,F,F5,Mar-09,660xx,KS
7300,9.45%,B,B1,May-08,662xx,KS
7500,11.49%,B,B4,Aug-11,672xx,KS
7500,7.66%,A,A5,Mar-11,679xx,KS
7500,15.31%,D,D3,Oct-09,675xx,KS
7500,13.24%,D,D3,Jun-08,662xx,KS
7500,8.00%,A,A3,Apr-08,662xx,KS
7500,13.17%,D,D2,Sep-08,672xx,KS
7875,7.66%,A,A5,Apr-11,660xx,KS
8000,10.65%,B,B2,Nov-11,665xx,KS
8000,6.62%,A,A2,Oct-11,660xx,KS
8000,11.49%,B,B4,Jul-11,665xx,KS
8000,13.49%,C,C2,Jun-11,672xx,KS
8000,6.99%,A,A3,Jun-11,660xx,KS
8000,11.11%,B,B5,Apr-11,671xx,KS
8000,10.37%,B,B3,Feb-11,666xx,KS
8000,5.79%,A,A2,Jan-11,666xx,KS
8000,11.11%,B,B5,Jan-11,666xx,KS
8000,9.63%,B,B1,Jan-11,662xx,KS
8000,6.17%,A,A3,Jan-11,666xx,KS
8000,13.92%,C,C4,Sep-09,667xx,KS
8000,8.59%,A,A4,Aug-09,668xx,KS
8000,11.89%,B,B4,Jul-09,670xx,KS
8000,18.21%,F,F4,Jul-09,660xx,KS
8000,9.63%,A,A5,Apr-09,672xx,KS
8000,10.95%,B,B1,Dec-08,672xx,KS
8000,12.72%,C,C4,Nov-08,660xx,KS
8175,15.83%,F,F2,Jan-08,661xx,KS
8500,11.58%,B,B3,Dec-08,662xx,KS
8600,13.16%,C,C3,May-09,661xx,KS
8800,21.14%,G,G5,Dec-10,660xx,KS
8875,7.66%,A,A5,Mar-11,666xx,KS
8875,15.68%,E,E1,Feb-09,667xx,KS
9000,7.90%,A,A4,Nov-11,665xx,KS
9000,10.37%,B,B3,Apr-11,660xx,KS
9000,9.99%,B,B4,Jan-11,662xx,KS
9000,15.57%,E,E3,Nov-08,662xx,KS
9475,11.83%,B,B3,Nov-09,662xx,KS
9600,10.99%,B,B3,Jul-11,662xx,KS
9600,12.99%,C,C1,Jun-11,660xx,KS
9600,7.29%,A,A4,Mar-11,664xx,KS
9600,11.11%,B,B5,Feb-11,671xx,KS
9800,11.11%,B,B5,Feb-11,672xx,KS
9925,6.62%,A,A2,Dec-11,660xx,KS
10000,11.71%,B,B3,Nov-11,672xx,KS
10000,11.71%,B,B3,Nov-11,662xx,KS
10000,8.90%,A,A5,Oct-11,672xx,KS
10000,6.62%,A,A2,Oct-11,666xx,KS
10000,7.90%,A,A4,Oct-11,662xx,KS
10000,12.69%,B,B5,Sep-11,675xx,KS
10000,6.62%,A,A2,Sep-11,662xx,KS
10000,8.49%,A,A5,Jul-11,662xx,KS
10000,5.99%,A,A2,Jun-11,672xx,KS
10000,7.66%,A,A5,Feb-11,660xx,KS
10000,10.37%,B,B3,Jan-11,666xx,KS
10000,6.91%,A,A5,Dec-10,672xx,KS
10000,6.17%,A,A3,Dec-10,662xx,KS
10000,9.99%,B,B4,Nov-10,660xx,KS
10000,9.25%,B,B2,Oct-10,660xx,KS
10000,12.84%,C,C2,Mar-09,660xx,KS
10000,15.68%,E,E1,Mar-09,662xx,KS
10000,15.68%,E,E1,Dec-08,662xx,KS
10050,17.27%,D,D3,Dec-11,664xx,KS
10200,10.59%,B,B2,Sep-11,666xx,KS
10200,13.16%,C,C3,Jul-09,660xx,KS
10500,15.68%,E,E1,May-09,660xx,KS
10600,15.96%,C,C5,Oct-11,660xx,KS
10625,18.62%,F,F2,Feb-11,664xx,KS
11000,8.49%,A,A5,Sep-11,672xx,KS
11000,17.99%,E,E1,Jun-11,665xx,KS
11000,10.37%,B,B3,Feb-11,665xx,KS
11200,10.36%,B,B5,Nov-10,672xx,KS
11625,13.49%,C,C1,Dec-11,660xx,KS
11900,10.99%,B,B3,Jul-11,660xx,KS
11975,16.29%,D,D1,Oct-11,662xx,KS
12000,14.65%,C,C3,Dec-11,672xx,KS
12000,17.27%,D,D3,Oct-11,673xx,KS
12000,14.65%,C,C3,Oct-11,667xx,KS
12000,7.90%,A,A4,Oct-11,660xx,KS
12000,6.03%,A,A1,Sep-11,678xx,KS
12000,10.59%,B,B2,Jul-11,672xx,KS
12000,13.49%,C,C2,Jul-11,667xx,KS
12000,14.79%,C,C4,Jun-11,672xx,KS
12000,9.99%,B,B1,May-11,662xx,KS
12000,13.06%,C,C2,Apr-11,662xx,KS
12000,16.40%,E,E1,Jan-11,666xx,KS
12000,5.79%,A,A2,Nov-10,662xx,KS
12000,16.69%,E,E3,Nov-10,665xx,KS
12000,12.53%,C,C1,Jan-09,666xx,KS
12200,12.99%,C,C1,Jun-11,672xx,KS
12500,9.99%,B,B4,Nov-10,662xx,KS
13000,12.42%,B,B4,Nov-11,660xx,KS
13000,11.83%,B,B3,Aug-09,662xx,KS
13000,17.26%,F,F1,May-09,660xx,KS
14000,9.91%,B,B1,Oct-11,671xx,KS
14000,7.90%,A,A4,Oct-11,662xx,KS
14000,10.99%,B,B3,Sep-11,660xx,KS
14000,11.49%,B,B4,Aug-11,660xx,KS
14000,14.11%,D,D1,Jul-09,662xx,KS
14125,5.79%,A,A2,Feb-11,670xx,KS
14400,7.49%,A,A4,Aug-11,666xx,KS
14400,10.99%,B,B3,May-11,667xx,KS
14400,17.49%,D,D5,May-11,672xx,KS
14400,10.37%,B,B3,Feb-11,662xx,KS
14500,16.63%,E,E4,Apr-09,661xx,KS
14625,12.68%,C,C1,Feb-11,662xx,KS
15000,17.27%,D,D3,Nov-11,662xx,KS
15000,12.42%,B,B4,Oct-11,662xx,KS
15000,12.99%,C,C1,Jul-11,665xx,KS
15000,7.49%,A,A4,Jun-11,660xx,KS
15000,13.43%,C,C3,Jan-11,662xx,KS
15000,13.43%,C,C3,Jan-11,662xx,KS
15000,9.99%,B,B4,Dec-10,662xx,KS
15000,15.31%,D,D3,Nov-09,662xx,KS
15000,15.05%,D,D4,Apr-09,661xx,KS
15350,12.18%,B,B4,Oct-09,662xx,KS
16000,17.58%,D,D4,Dec-11,672xx,KS
16000,16.29%,D,D1,Dec-11,660xx,KS
16000,19.03%,E,E2,Sep-11,664xx,KS
16000,15.99%,D,D2,Sep-11,660xx,KS
16000,10.99%,B,B3,Jul-11,662xx,KS
16000,5.99%,A,A2,May-11,678xx,KS
16000,18.25%,F,F1,Apr-11,660xx,KS
16000,9.45%,B,B1,Apr-08,667xx,KS
16250,10.37%,B,B3,Apr-11,660xx,KS
16500,16.77%,D,D2,Oct-11,660xx,KS
18000,10.65%,B,B2,Dec-11,666xx,KS
18000,13.49%,C,C1,Dec-11,660xx,KS
18000,15.96%,C,C5,Dec-11,662xx,KS
18000,10.65%,B,B2,Nov-11,660xx,KS
18000,19.91%,E,E4,Sep-11,670xx,KS
18000,13.80%,C,C4,Jan-11,662xx,KS
